id,description,genome_fraction,observed_region_hits,fold_enrichment,p_value,p_adjust,mean_tss_dist,observed_gene_hits,gene_set_size,fold_enrichment_hyper,p_value_hyper,p_adjust_hyper
GO:0009950,dorsal/ventral axis specification,0.003974595332094729,169,1.531371171568635,1.2454749165335954e-7,1.0713063470478532e-6,336387,6,13,1.6947355822661445,0.11371229612833289,0.38746033276101915
GO:1900157,regulation of bone mineralization involved in bone maturation,9.64417255212106e-4,41,1.5311070820038106,0.006305604457565561,0.03747754555249554,341667,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0141087,positive regulation of inflammasome-mediated signaling pathway,0.0021413946204630213,91,1.5304930636686407,8.505632943345276e-5,6.052177130954977e-4,302829,6,16,1.3769726605912425,0.2526972881919677,0.587765515628831
GO:1903018,regulation of glycoprotein metabolic process,0.005864943888481754,249,1.529051687230568,1.953108785812674e-10,1.9681726567670805e-9,353255,15,42,1.3114025338964215,0.14439177229535693,0.436321657938162
GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0.0016025521052988121,68,1.5282113974207896,6.239342601171982e-4,0.00412580612841896,574992,4,12,1.2239756983033265,0.4210895060265559,0.7255607723213372
GO:0002717,positive regulation of natural killer cell mediated immunity,0.0028533966575963548,121,1.5272491876777476,7.553934704418452e-6,5.8174509339515276e-5,355891,8,29,1.0129454054924083,0.5533282647384582,0.819966124658522
GO:0060012,"synaptic transmission, glycinergic",4.953596384999332e-4,21,1.526811272429513,0.0412028454104465,0.22019404973227333,236581,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:1901019,regulation of calcium ion transmembrane transporter activity,0.007179733107244005,304,1.524937217130878,2.9323210526399635e-12,3.215792899696909e-11,369505,14,58,0.8863272298058572,0.7471371201557923,0.9345790936855798
GO:0006986,response to unfolded protein,0.014651916950071873,620,1.5239963323838557,0,0,434877,37,127,1.0697740355249548,0.34627063830676597,0.6826888957044541
GO:1904035,regulation of epithelial cell apoptotic process,0.007563038888579015,320,1.5238433547263386,8.751888103120109e-13,9.94329955703811e-12,440984,15,47,1.1718916260351,0.2828356216641227,0.6153775217282969
GO:0072202,cell differentiation involved in metanephros development,0.004491188745083074,190,1.5236281035129076,3.097153000730657e-8,2.7709829326489866e-7,353054,7,20,1.285174483218493,0.2891869652840322,0.6153775217282969
GO:0032413,negative regulation of ion transmembrane transporter activity,0.007753773648906558,328,1.5235173543351155,4.716227408607665e-13,5.4481053814678186e-12,366936,20,47,1.5625221680468,0.016696107511979696,0.1192489186859398
GO:0032438,melanosome organization,0.0037137428248446083,157,1.5225603201970648,4.649858507121962e-7,3.863665325325683e-6,484350,10,35,1.049122027117137,0.4931619380242307,0.7902708207712346
GO:0008306,associative learning,0.012143334525681398,513,1.5214794350297909,0,0,399845,31,82,1.388167560270846,0.023629637172875917,0.1472577224474126
GO:0031944,negative regulation of glucocorticoid metabolic process,0.0012792597423163501,54,1.5202734372859283,0.002307935057730637,0.01437102043342873,299699,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:0031947,negative regulation of glucocorticoid biosynthetic process,0.0012792597423163501,54,1.5202734372859283,0.002307935057730637,0.01437102043342873,299699,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:0045687,positive regulation of glial cell differentiation,0.008250133231341104,348,1.5191650575504367,1.3422596367718143e-13,1.596804321421791e-12,363177,16,45,1.305574078190215,0.13894890890411982,0.4286025220227352
GO:0032968,positive regulation of transcription elongation by RNA polymerase II,0.004033186452571053,170,1.5180542860330242,1.9450452781732963e-7,1.6487195881428679e-6,337683,6,44,0.5007173311240882,0.9904129658775775,1
GO:0060231,mesenchymal to epithelial transition,0.004344387185821129,183,1.5170826666594521,7.20231878581501e-8,6.295175520058379e-7,348196,9,16,2.0654589908868637,0.013451602654892536,0.10338361553628361
GO:0045995,regulation of embryonic development,0.011893679991975947,501,1.5170788620501336,0,0,346802,28,78,1.3181276750958901,0.058109389169960446,0.2584230933861269
GO:0071073,positive regulation of phospholipid biosynthetic process,0.0014747089236279171,62,1.514161020967438,0.0012876890779778272,0.008234690154359472,524012,3,10,1.101578128472994,0.5403074698095851,0.8104427893847456
GO:0030865,cortical cytoskeleton organization,0.005758391820741676,242,1.513564155790686,8.23754731094084e-10,8.003094041321754e-9,532132,17,49,1.2739338900708093,0.15518879359859594,0.43994803933556087
GO:0031644,regulation of nervous system process,0.01700761144316763,714,1.5119644051635908,0,0,370856,48,108,1.631967597737769,8.753537995154215e-5,0.0022953048763764234
GO:0031069,hair follicle morphogenesis,0.0070318113310706976,295,1.5109200588311624,1.5712875445217378e-11,1.667677452715088e-10,328040,9,31,1.0660433501351556,0.4783788014447975,0.7801064250804122
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,0.005388195793872475,226,1.5106078989435117,3.3574536484337614e-9,3.172416926163472e-8,361431,17,43,1.4516921072899922,0.053851318779653656,0.24334245301861382
GO:2001259,positive regulation of cation channel activity,0.006082237998826384,255,1.50995307530153,3.6870106967512584e-10,3.6380425859350307e-9,337975,13,42,1.1365488627102318,0.34800917358927663,0.6826888957044541
GO:0090032,negative regulation of steroid hormone biosynthetic process,0.0012890494032146496,54,1.5087277499083878,0.0026874206750775453,0.016611153242852884,299699,3,6,1.8359635474549898,0.2062513146044942,0.5135129609683073
GO:0072079,nephron tubule formation,0.006713143883601189,281,1.5075337545061707,5.7805538133948176e-11,5.96798866456484e-10,414806,9,16,2.0654589908868637,0.013451602654892536,0.10338361553628361
GO:0051767,nitric-oxide synthase biosynthetic process,0.002914630986515219,122,1.50751948299448,1.2239347007336754e-5,9.274977162159792e-5,254629,9,19,1.739333887062622,0.04819553945170063,0.23337111691053505
GO:0051769,regulation of nitric-oxide synthase biosynthetic process,0.002914630986515219,122,1.50751948299448,1.2239347007336754e-5,9.274977162159792e-5,254629,9,19,1.739333887062622,0.04819553945170063,0.23337111691053505
GO:0021517,ventral spinal cord development,0.009612939338286528,402,1.506109444918493,6.217248937900877e-15,7.905085981780678e-14,586599,17,42,1.486256205082611,0.043202528559438735,0.21638384760305798
GO:0001778,plasma membrane repair,0.002368317561562622,99,1.5055040906933577,7.789869770435942e-5,5.574280747909686e-4,363637,7,25,1.0281395865747944,0.5413646608426474,0.8104427893847456
GO:1905247,positive regulation of aspartic-type peptidase activity,7.907920250888199e-4,33,1.5029285677621644,0.01647197700496994,0.09336173653228287,313331,1,5,0.734385418981996,0.7960356057530156,0.9481702949501966
